Age,Attrition,BusinessTravel,Daily Rate,Department,Distance From Home,Education,Education Field,EmployeeNumber,Environment Satisfaction,Gender,Hourly Rate,Job Involvement,Job Level,JobRole,Job Satisfaction,Marital Status,Monthly Income,Monthly Rate,Num Companies Worked,Overtime,Percent Salary Hike,Performance Rating,Relationship Satisfaction,Stock Option Level,Total Working Years,Training Times Last Year,Work Life Balance,Years At Company,Years In Current Role,Years Since Last Promotion,Years With Current Manager
24,No,Travel Rarely,823,Research & Development,17,College,Other,643,Very High,Male,94,Medium,1,Laboratory Technician,Medium,Married,2127,9100,1.0,No Overtime,21,4,Very High,1,1.0,2,High,1,0.0,0.0,0.0
50,No,Travel Frequently,1246,Human Resources,3,Bachelor,Medical,644,Low,Male,99,High,5,Manager,Medium,Married,16581,7999,1.0,No Overtime,11,3,High,1,28.5,2,High,18,5.0,7.5,7.0
25,No,Travel Rarely,622,Sales,13,Below College,Medical,645,Medium,Male,40,High,1,Sales Representative,High,Married,2096,26376,1.0,No Overtime,11,3,High,0,7.0,1,High,7,4.0,0.0,6.0
24,Yes,Travel Frequently,1287,Research & Development,7,Bachelor,Life Sciences,647,Low,Female,55,High,1,Laboratory Technician,High,Married,2886,14168,1.0,Overtime,16,3,Very High,1,6.0,4,High,6,3.0,1.0,2.0
30,Yes,Travel Frequently,448,Sales,12,Master,Life Sciences,648,Medium,Male,74,Medium,1,Sales Representative,Low,Married,2033,14470,1.0,No Overtime,18,3,High,1,1.0,2,Very High,1,0.0,0.0,0.0
34,No,Travel Rarely,254,Research & Development,1,College,Life Sciences,649,Medium,Male,83,Medium,1,Research Scientist,Very High,Married,3622,22794,1.0,Overtime,13,3,Very High,1,6.0,3,High,6,5.0,1.0,3.0
31,Yes,Travel Rarely,1365,Sales,13,Master,Medical,650,Medium,Male,46,High,2,Sales Executive,Low,Divorced,4233,11512,2.0,No Overtime,17,3,High,0,9.0,2,Low,3,1.0,1.0,2.0
35,No,Travel Rarely,538,Research & Development,25,College,Other,652,Low,Male,54,Medium,2,Laboratory Technician,Very High,Single,3681,14004,4.0,No Overtime,14,3,Very High,0,9.0,3,High,3,2.0,0.0,2.0
31,No,Travel Rarely,525,Sales,6,Master,Medical,653,Low,Male,66,Very High,2,Sales Executive,Very High,Divorced,5460,6219,4.0,No Overtime,22,4,Very High,2,13.0,4,Very High,7,7.0,5.0,7.0
27,No,Travel Rarely,798,Research & Development,6,Master,Medical,655,Low,Female,66,Medium,1,Research Scientist,High,Divorced,2187,5013,0.0,No Overtime,12,3,High,2,6.0,5,Medium,5,3.0,0.0,3.0
37,No,Travel Rarely,558,Sales,2,Bachelor,Marketing,656,Very High,Male,75,High,2,Sales Executive,High,Married,9602,3010,4.0,Overtime,11,3,High,1,17.0,3,Medium,3,0.0,1.0,0.0
20,No,Travel Rarely,959,Research & Development,1,Bachelor,Life Sciences,657,Very High,Female,83,Medium,1,Research Scientist,Medium,Single,2836,11757,1.0,No Overtime,13,3,Very High,0,1.0,0,Very High,1,0.0,0.0,0.0
42,No,Travel Rarely,622,Research & Development,2,Master,Life Sciences,659,High,Female,81,High,2,Healthcare Representative,Very High,Married,4089,5718,1.0,No Overtime,13,3,Medium,2,10.0,4,High,10,2.0,2.0,2.0
43,No,Travel Rarely,782,Research & Development,6,Master,Other,661,Medium,Male,50,Medium,4,Research Director,Very High,Divorced,16581,2671,4.0,Overtime,14,3,High,1,21.0,3,Medium,1,0.0,0.0,0.0
38,No,Travel Rarely,362,Research & Development,1,Below College,Life Sciences,662,High,Female,43,High,1,Research Scientist,Low,Single,2619,14561,3.0,No Overtime,17,3,Very High,0,8.0,3,Medium,0,0.0,0.0,0.0
43,No,Travel Frequently,1001,Research & Development,9,Doctor,Medical,663,Very High,Male,72,High,2,Laboratory Technician,High,Divorced,5679,19627,3.0,Overtime,13,3,Medium,1,10.0,3,High,8,7.0,4.0,7.0
48,No,Travel Rarely,1236,Research & Development,1,Master,Life Sciences,664,Very High,Female,40,Medium,4,Manager,Low,Married,15402,17997,7.0,No Overtime,11,3,Low,1,21.0,3,Low,3,2.0,0.0,2.0
44,No,Travel Rarely,1112,Human Resources,1,Master,Life Sciences,665,Low,Female,50,Medium,2,Human Resources,High,Single,5985,26894,4.0,No Overtime,11,3,Medium,0,10.0,1,Very High,2,2.0,0.0,2.0
34,No,Travel Rarely,204,Sales,14,Bachelor,Technical Degree,666,High,Female,31,High,1,Sales Representative,High,Divorced,2579,2912,1.0,Overtime,18,3,Very High,2,8.0,3,High,8,2.0,0.0,6.0
27,Yes,Travel Rarely,1420,Sales,2,Below College,Marketing,667,High,Male,85,High,1,Sales Representative,Low,Divorced,3041,16346,0.0,No Overtime,11,3,Medium,1,5.0,3,High,4,3.0,0.0,2.0
21,No,Travel Rarely,1343,Sales,22,Below College,Technical Degree,669,High,Male,49,High,1,Sales Representative,High,Single,3447,24444,1.0,No Overtime,11,3,High,0,3.0,2,High,3,2.0,1.0,2.0
44,No,Travel Rarely,1315,Research & Development,3,Master,Other,671,Very High,Male,35,High,5,Manager,Very High,Married,16581,9358,4.0,Overtime,12,3,Low,1,26.0,2,Very High,2,2.0,0.0,1.0
22,No,Travel Rarely,604,Research & Development,6,Below College,Medical,675,Low,Male,69,High,1,Research Scientist,High,Married,2773,12145,0.0,No Overtime,20,4,Very High,0,3.0,3,High,2,2.0,2.0,2.0
33,No,Travel Rarely,1216,Sales,8,Master,Marketing,677,High,Male,39,High,2,Sales Executive,High,Divorced,7104,20431,0.0,No Overtime,12,3,Very High,0,6.0,3,High,5,0.0,1.0,2.0
32,No,Travel Rarely,646,Research & Development,9,Master,Life Sciences,679,Low,Female,92,High,2,Research Scientist,Very High,Married,6322,18089,1.0,Overtime,12,3,Very High,1,6.0,2,Medium,6,4.0,0.0,5.0
30,No,Travel Frequently,160,Research & Development,3,Bachelor,Medical,680,High,Female,71,High,1,Research Scientist,High,Divorced,2083,22653,1.0,No Overtime,20,4,High,1,1.0,2,High,1,0.0,0.0,0.0
53,No,Travel Rarely,238,Sales,1,Below College,Medical,682,Very High,Female,34,High,2,Sales Executive,Low,Single,8381,7507,7.0,No Overtime,20,4,Very High,0,18.0,2,Very High,14,7.0,7.5,10.0
34,No,Travel Rarely,1397,Research & Development,1,Doctor,Life Sciences,683,Medium,Male,42,High,1,Research Scientist,Very High,Married,2691,7660,1.0,No Overtime,12,3,Very High,1,10.0,4,Medium,10,9.0,7.5,8.0
45,Yes,Travel Frequently,306,Sales,26,Master,Life Sciences,684,Low,Female,100,High,2,Sales Executive,Low,Married,4286,5630,2.0,No Overtime,14,3,Very High,2,5.0,4,High,1,1.0,0.0,0.0
26,No,Travel Rarely,991,Research & Development,6,Bachelor,Life Sciences,686,High,Female,71,High,1,Laboratory Technician,Very High,Married,2659,17759,1.0,Overtime,13,3,High,1,3.0,2,High,3,2.0,0.0,2.0
37,No,Travel Rarely,482,Research & Development,3,Bachelor,Other,689,High,Male,36,High,3,Manufacturing Director,High,Married,9434,9606,1.0,No Overtime,15,3,High,1,10.0,2,High,10,7.0,7.0,8.0
29,No,Travel Rarely,1176,Sales,3,College,Medical,690,Medium,Female,62,High,2,Sales Executive,High,Married,5561,3487,1.0,No Overtime,14,3,Low,1,6.0,5,Medium,6,0.0,1.0,2.0
35,No,Travel Rarely,1017,Research & Development,6,Master,Life Sciences,691,Medium,Male,82,Low,2,Research Scientist,Very High,Single,6646,19368,1.0,No Overtime,13,3,Medium,0,17.0,3,High,17,11.0,7.5,8.0
33,No,Travel Frequently,1296,Research & Development,6,Bachelor,Life Sciences,692,High,Male,30,High,2,Healthcare Representative,Very High,Divorced,7725,5335,3.0,No Overtime,23,4,High,1,15.0,2,Low,13,11.0,4.0,7.0
54,No,Travel Rarely,397,Human Resources,19,Master,Medical,698,High,Male,88,High,3,Human Resources,Medium,Married,10725,6729,2.0,No Overtime,15,3,High,1,16.0,1,Very High,9,7.0,7.0,1.0
36,No,Travel Rarely,913,Research & Development,9,College,Medical,699,Medium,Male,48,Medium,2,Manufacturing Director,Medium,Divorced,8847,13934,2.0,Overtime,11,3,High,1,13.0,2,High,3,2.0,0.0,2.0
27,No,Travel Rarely,1115,Research & Development,3,Master,Medical,700,Low,Male,54,Medium,1,Research Scientist,Very High,Single,2045,15174,0.0,No Overtime,13,3,Very High,0,5.0,0,High,4,2.0,1.0,1.0
20,Yes,Travel Rarely,1362,Research & Development,10,Below College,Medical,701,Very High,Male,32,High,1,Research Scientist,High,Single,1009,26999,1.0,Overtime,11,3,Very High,0,1.0,5,High,1,0.0,1.0,1.0
33,Yes,Travel Frequently,1076,Research & Development,3,Bachelor,Life Sciences,702,Low,Male,70,High,1,Research Scientist,Low,Single,3348,3164,1.0,Overtime,11,3,Low,0,10.0,3,High,10,8.0,7.5,7.0
35,No,No Travel,727,Research & Development,3,Bachelor,Life Sciences,704,High,Male,41,Medium,1,Laboratory Technician,High,Married,1281,16900,1.0,No Overtime,18,3,High,2,1.0,3,High,1,0.0,0.0,0.0
23,No,Travel Rarely,885,Research & Development,4,Bachelor,Medical,705,Low,Male,58,Very High,1,Research Scientist,Low,Married,2819,8544,2.0,No Overtime,16,3,Low,1,5.0,3,Very High,3,2.0,0.0,2.0
25,No,Travel Rarely,810,Sales,8,Bachelor,Life Sciences,707,Very High,Male,57,Very High,2,Sales Executive,Medium,Married,4851,15678,0.0,No Overtime,22,4,High,1,4.0,4,High,3,2.0,1.0,2.0
38,No,Travel Rarely,243,Sales,7,Master,Marketing,709,Very High,Female,46,Medium,2,Sales Executive,Very High,Single,4028,7791,0.0,No Overtime,20,4,Low,0,8.0,2,High,7,7.0,0.0,5.0
29,No,Travel Frequently,806,Research & Development,1,Master,Life Sciences,710,Medium,Male,76,Low,1,Research Scientist,Very High,Divorced,2720,18959,1.0,No Overtime,18,3,Very High,1,10.0,5,High,10,7.0,2.0,8.0
48,No,Travel Rarely,817,Sales,2,Below College,Marketing,712,Medium,Male,56,Very High,2,Sales Executive,Medium,Married,8120,18597,3.0,No Overtime,12,3,Very High,0,12.0,3,High,2,2.0,2.0,2.0
27,No,Travel Frequently,1410,Sales,3,Below College,Medical,714,Very High,Female,71,Very High,2,Sales Executive,Very High,Divorced,4647,16673,1.0,Overtime,20,4,Medium,2,6.0,3,High,6,5.0,0.0,4.0
37,No,Travel Rarely,1225,Research & Development,10,College,Life Sciences,715,Very High,Male,80,Very High,1,Research Scientist,Very High,Single,4680,15232,3.0,No Overtime,17,3,Low,0,4.0,2,High,1,0.0,0.0,0.0
50,No,Travel Rarely,1207,Research & Development,28,Below College,Medical,716,Very High,Male,74,Very High,1,Laboratory Technician,High,Married,3221,3297,1.0,Overtime,11,3,High,3,20.0,3,High,18,8.0,3.0,8.0
34,No,Travel Rarely,1442,Research & Development,9,Bachelor,Medical,717,Very High,Female,46,Medium,3,Healthcare Representative,Medium,Single,8621,17654,1.0,No Overtime,14,3,Medium,0,9.0,3,Very High,8,7.0,7.0,7.0
24,Yes,Travel Rarely,693,Sales,3,College,Life Sciences,720,Low,Female,65,High,2,Sales Executive,High,Single,4577,24785,8.5,No Overtime,14,3,Low,0,4.0,3,High,2,2.0,2.0,0.0
39,No,Travel Rarely,408,Research & Development,2,Master,Technical Degree,721,Very High,Female,80,Medium,2,Healthcare Representative,High,Single,4553,20978,1.0,No Overtime,11,3,Low,0,20.0,4,High,18,7.0,7.5,10.0
32,No,Travel Rarely,929,Sales,10,Bachelor,Marketing,722,Very High,Male,55,High,2,Sales Executive,Very High,Single,5396,21703,1.0,No Overtime,12,3,Very High,0,10.0,2,Medium,10,7.0,0.0,8.0
50,Yes,Travel Frequently,562,Sales,8,College,Technical Degree,723,Medium,Male,50,High,2,Sales Executive,High,Married,6796,23452,3.0,Overtime,14,3,Low,1,18.0,4,High,4,3.0,1.0,3.0
38,No,Travel Rarely,827,Research & Development,1,Master,Life Sciences,724,Medium,Female,33,Very High,2,Healthcare Representative,Very High,Single,7625,19383,0.0,No Overtime,13,3,High,0,10.0,4,Medium,9,7.0,1.0,8.0
27,No,Travel Rarely,608,Research & Development,1,College,Life Sciences,725,High,Female,68,High,3,Manufacturing Director,Low,Married,7412,6009,1.0,No Overtime,11,3,Very High,0,9.0,3,High,9,7.0,0.0,7.0
32,No,Travel Rarely,1018,Research & Development,3,College,Life Sciences,727,High,Female,39,High,3,Research Director,Very High,Single,11159,19373,3.0,No Overtime,15,3,Very High,0,10.0,6,High,7,7.0,7.0,7.0
47,No,Travel Rarely,703,Sales,14,Master,Marketing,728,Very High,Male,42,High,2,Sales Executive,Low,Single,4960,11825,2.0,No Overtime,12,3,Very High,0,20.0,2,High,7,7.0,1.0,7.0
40,No,Travel Frequently,580,Sales,5,Master,Life Sciences,729,Very High,Male,48,Medium,3,Sales Executive,Low,Married,10475,23772,5.0,Overtime,21,4,High,1,20.0,2,High,18,13.0,1.0,12.0
53,No,Travel Rarely,970,Research & Development,7,Bachelor,Life Sciences,730,High,Male,59,Very High,4,Research Director,High,Married,14814,13514,3.0,No Overtime,19,3,High,0,28.5,3,High,5,1.0,1.0,3.0
41,No,Travel Rarely,427,Human Resources,10,Master,Human Resources,731,Medium,Male,73,Medium,5,Manager,Very High,Divorced,16581,8861,3.0,No Overtime,15,3,Medium,3,23.0,2,Medium,18,6.0,7.5,6.0
60,No,Travel Rarely,1179,Sales,16,Master,Marketing,732,Low,Male,84,High,2,Sales Executive,Low,Single,5405,11924,8.0,No Overtime,14,3,Very High,0,10.0,1,High,2,2.0,2.0,2.0
27,No,Travel Frequently,294,Research & Development,10,College,Life Sciences,733,Very High,Male,32,High,3,Manufacturing Director,Low,Divorced,8793,4809,1.0,No Overtime,21,4,High,2,9.0,4,Medium,9,7.0,1.0,7.0
41,No,Travel Rarely,314,Human Resources,1,Bachelor,Human Resources,734,Very High,Male,59,Medium,5,Manager,High,Married,16581,19562,1.0,No Overtime,12,3,Medium,1,22.0,3,High,18,7.0,2.0,10.0
50,No,Travel Rarely,316,Sales,8,Master,Marketing,738,Very High,Male,54,High,1,Sales Representative,Medium,Married,3875,9983,7.0,No Overtime,15,3,Very High,1,4.0,2,High,2,2.0,2.0,2.0
28,Yes,Travel Rarely,654,Research & Development,1,College,Life Sciences,741,Low,Female,67,Low,1,Research Scientist,Medium,Single,2216,3872,7.0,Overtime,13,3,Very High,0,10.0,4,High,7,7.0,3.0,7.0
36,No,No Travel,427,Research & Development,8,Bachelor,Life Sciences,742,Low,Female,63,Very High,3,Research Director,Low,Married,11713,20335,8.5,No Overtime,14,3,Low,1,10.0,2,High,8,7.0,0.0,5.0
38,No,Travel Rarely,168,Research & Development,1,Bachelor,Life Sciences,743,High,Female,81,High,3,Manufacturing Director,High,Single,7861,15397,4.0,Overtime,14,3,Very High,0,10.0,4,Very High,1,0.0,0.0,0.0
44,No,No Travel,381,Research & Development,24,Bachelor,Medical,744,Low,Male,49,Low,1,Laboratory Technician,High,Single,3708,2104,2.0,No Overtime,14,3,High,0,9.0,5,High,5,2.0,1.0,4.0
47,No,Travel Frequently,217,Sales,3,Bachelor,Medical,746,Very High,Female,49,High,4,Sales Executive,High,Divorced,13770,10225,8.5,Overtime,12,3,Very High,2,28.0,2,Medium,18,2.0,7.5,13.0
30,No,Travel Rarely,501,Sales,27,Doctor,Marketing,747,High,Male,99,High,2,Sales Executive,Very High,Divorced,5304,25275,7.0,No Overtime,23,4,Very High,1,10.0,2,Medium,8,7.0,7.0,7.0
29,No,Travel Rarely,1396,Sales,10,Bachelor,Life Sciences,749,High,Male,99,High,1,Sales Representative,High,Single,2642,2755,1.0,No Overtime,11,3,High,0,1.0,6,High,1,0.0,0.0,0.0
42,Yes,Travel Frequently,933,Research & Development,19,Bachelor,Medical,752,High,Male,57,Very High,1,Research Scientist,High,Divorced,2759,20366,6.0,Overtime,12,3,Very High,0,7.0,2,High,2,2.0,2.0,2.0
43,No,Travel Frequently,775,Sales,15,Bachelor,Life Sciences,754,Very High,Male,47,Medium,2,Sales Executive,Very High,Married,6804,23683,3.0,No Overtime,18,3,High,1,7.0,5,High,2,2.0,2.0,2.0
34,No,Travel Rarely,970,Research & Development,8,College,Medical,757,Medium,Female,96,High,2,Healthcare Representative,High,Single,6142,7360,3.0,No Overtime,11,3,Very High,0,10.0,2,High,5,1.0,4.0,3.0
23,No,Travel Rarely,650,Research & Development,9,Below College,Medical,758,Medium,Male,37,High,1,Laboratory Technician,Low,Married,2500,4344,1.0,No Overtime,14,3,Very High,1,5.0,2,Very High,4,3.0,0.0,2.0
39,No,Travel Rarely,141,Human Resources,3,Bachelor,Human Resources,760,High,Female,44,Very High,2,Human Resources,Medium,Married,6389,18767,8.5,No Overtime,15,3,High,1,12.0,3,Low,8,3.0,3.0,6.0
56,No,Travel Rarely,832,Research & Development,9,Bachelor,Medical,762,High,Male,81,High,4,Healthcare Representative,Very High,Married,11103,20420,7.0,No Overtime,11,3,High,0,28.5,1,Medium,10,7.0,1.0,1.0
40,No,Travel Rarely,804,Research & Development,2,Below College,Medical,763,Very High,Female,86,Medium,1,Research Scientist,Very High,Single,2342,22929,0.0,Overtime,20,4,Very High,0,5.0,2,Medium,4,2.0,2.0,3.0
27,No,Travel Rarely,975,Research & Development,7,Bachelor,Medical,764,Very High,Female,55,Medium,2,Healthcare Representative,Low,Single,6811,23398,8.0,No Overtime,19,3,Low,0,9.0,2,Low,7,6.0,0.0,7.0
29,No,Travel Rarely,1090,Sales,10,Bachelor,Marketing,766,Very High,Male,83,High,1,Sales Representative,Medium,Divorced,2297,17967,1.0,No Overtime,14,3,Very High,2,2.0,2,High,2,2.0,2.0,2.0
53,No,Travel Rarely,346,Research & Development,6,Bachelor,Life Sciences,769,Very High,Male,86,High,2,Laboratory Technician,Very High,Single,2450,10919,2.0,No Overtime,17,3,Very High,0,19.0,4,High,2,2.0,2.0,2.0
35,No,No Travel,1225,Research & Development,2,Master,Life Sciences,771,Very High,Female,61,High,2,Healthcare Representative,Low,Divorced,5093,4761,2.0,No Overtime,11,3,Low,1,16.0,2,Very High,1,0.0,0.0,0.0
32,No,Travel Frequently,430,Research & Development,24,Master,Life Sciences,772,Low,Male,80,High,2,Laboratory Technician,Very High,Married,5309,21146,1.0,No Overtime,15,3,Very High,2,10.0,2,High,10,8.0,4.0,7.0
38,No,Travel Rarely,268,Research & Development,2,Doctor,Medical,773,Very High,Male,92,High,1,Research Scientist,High,Married,3057,20471,6.0,Overtime,13,3,Medium,1,6.0,0,Low,1,0.0,0.0,1.0
34,No,Travel Rarely,167,Research & Development,8,Doctor,Life Sciences,775,Medium,Female,32,High,2,Manufacturing Director,Low,Divorced,5121,4187,3.0,No Overtime,14,3,High,1,7.0,3,High,0,0.0,0.0,0.0
52,No,Travel Rarely,621,Sales,3,Master,Marketing,776,High,Male,31,Medium,4,Manager,Low,Married,16581,10084,1.0,No Overtime,11,3,Low,0,28.5,3,Very High,18,6.0,1.0,14.5
33,Yes,Travel Rarely,527,Research & Development,1,Master,Other,780,Very High,Male,63,High,1,Research Scientist,Very High,Single,2686,5207,1.0,Overtime,13,3,High,0,10.0,2,Medium,10,9.0,7.0,8.0
25,No,Travel Rarely,883,Sales,26,Below College,Medical,781,High,Female,32,High,2,Sales Executive,Very High,Single,6180,22807,1.0,No Overtime,23,4,Medium,0,6.0,5,Medium,6,5.0,1.0,4.0
45,No,Travel Rarely,954,Sales,2,College,Technical Degree,783,Medium,Male,46,Low,2,Sales Representative,High,Single,6632,12388,0.0,No Overtime,13,3,Low,0,9.0,3,High,8,7.0,3.0,1.0
23,No,Travel Rarely,310,Research & Development,10,Below College,Medical,784,Low,Male,79,Very High,1,Research Scientist,High,Single,3505,19630,1.0,No Overtime,18,3,Very High,0,2.0,3,High,2,2.0,0.0,2.0
47,Yes,Travel Frequently,719,Sales,27,College,Life Sciences,785,Medium,Female,77,Very High,2,Sales Executive,High,Single,6397,10339,4.0,Overtime,12,3,Very High,0,8.0,2,High,5,4.0,1.0,3.0
34,No,Travel Rarely,304,Sales,2,Bachelor,Other,786,Very High,Male,60,High,2,Sales Executive,Very High,Single,6274,18686,1.0,No Overtime,22,4,High,0,6.0,5,High,6,5.0,1.0,4.0
55,Yes,Travel Rarely,725,Research & Development,2,Bachelor,Medical,787,Very High,Male,78,High,5,Manager,Low,Married,16581,21199,5.0,Overtime,13,3,Very High,1,24.0,2,High,5,2.0,1.0,4.0
36,No,No Travel,1434,Sales,8,Master,Life Sciences,789,Low,Male,76,Medium,3,Sales Executive,Low,Single,7587,14229,1.0,No Overtime,15,3,Medium,0,10.0,1,High,10,7.0,0.0,9.0
52,No,No Travel,715,Research & Development,19,Master,Medical,791,Very High,Male,41,High,1,Research Scientist,Very High,Married,4258,26589,0.0,No Overtime,18,3,Low,1,5.0,3,High,4,3.0,1.0,2.0
26,No,Travel Frequently,575,Research & Development,1,College,Life Sciences,792,Low,Female,71,Low,1,Laboratory Technician,Very High,Divorced,4364,5288,3.0,No Overtime,14,3,Low,1,5.0,2,High,2,2.0,2.0,0.0
29,No,Travel Rarely,657,Research & Development,27,Bachelor,Medical,793,Medium,Female,66,High,2,Healthcare Representative,High,Married,4335,25549,4.0,No Overtime,12,3,Low,1,11.0,3,Medium,8,7.0,1.0,1.0
26,Yes,Travel Rarely,1146,Sales,8,Bachelor,Technical Degree,796,Very High,Male,38,Medium,2,Sales Executive,Low,Single,5326,3064,6.0,No Overtime,17,3,High,0,6.0,2,Medium,4,3.0,1.0,2.0
34,No,Travel Rarely,182,Research & Development,1,Master,Life Sciences,797,Medium,Female,72,Very High,1,Research Scientist,Very High,Single,3280,13551,2.0,No Overtime,16,3,High,0,10.0,2,High,4,2.0,1.0,3.0
54,No,Travel Rarely,376,Research & Development,19,Master,Medical,799,Very High,Female,95,High,2,Manufacturing Director,Low,Divorced,5485,22670,8.5,Overtime,11,3,Medium,2,9.0,4,High,5,3.0,1.0,4.0
27,No,Travel Frequently,829,Sales,8,Below College,Marketing,800,High,Male,84,High,2,Sales Executive,Very High,Married,4342,24008,0.0,No Overtime,19,3,Medium,1,5.0,3,High,4,2.0,1.0,1.0
37,No,Travel Rarely,571,Research & Development,10,Below College,Life Sciences,802,Very High,Female,82,High,1,Research Scientist,Low,Divorced,2782,19905,0.0,Overtime,13,3,Medium,2,6.0,3,Medium,5,3.0,4.0,3.0
38,No,Travel Frequently,240,Research & Development,2,Master,Life Sciences,803,Low,Female,75,Very High,2,Manufacturing Director,Low,Single,5980,26085,6.0,Overtime,12,3,Very High,0,17.0,2,High,15,7.0,4.0,12.0
34,No,Travel Rarely,121,Research & Development,2,Master,Medical,804,High,Female,86,Medium,1,Research Scientist,Low,Single,4381,7530,1.0,No Overtime,11,3,High,0,6.0,3,High,6,5.0,1.0,3.0
35,No,Travel Rarely,384,Sales,8,Master,Life Sciences,805,Low,Female,72,High,1,Sales Representative,Very High,Married,2572,20317,1.0,No Overtime,16,3,Medium,1,3.0,1,Medium,3,2.0,0.0,2.0
30,No,Travel Rarely,921,Research & Development,1,Bachelor,Life Sciences,806,Very High,Male,38,Low,1,Laboratory Technician,High,Married,3833,24375,3.0,No Overtime,21,4,High,2,7.0,2,High,2,2.0,0.0,2.0
40,No,Travel Frequently,791,Research & Development,2,College,Medical,807,High,Female,38,Very High,2,Healthcare Representative,Medium,Married,4244,9931,1.0,No Overtime,24,4,Very High,1,8.0,2,High,8,7.0,3.0,7.0
34,No,Travel Rarely,1111,Sales,8,College,Life Sciences,808,High,Female,93,High,2,Sales Executive,Low,Married,6500,13305,5.0,No Overtime,17,3,Medium,1,6.0,1,High,3,2.0,1.0,2.0
